instant,dteday,temp,atemp,hum,windspeed,casual,registered,cnt,atemp_mul_atemp,hum_mul_windspeed,temp_div_atemp,temp_mul_temp,weathersit_div_temp,season_1,season_2,season_3,season_4,yr_0,yr_1,mnth_1,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12,holiday_0,holiday_1,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,workingday_0,workingday_1,weathersit_1,weathersit_2,weathersit_3
669,2012-10-30,0.318182,0.309909,0.8254549999999999,0.213009,87,1009,1096,0.096043588281,0.17582934409499998,1.0266949330287278,0.10123978512400002,6.2857106938796035,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
670,2012-10-31,0.3575,0.3611,0.666667,0.166667,419,5147,5566,0.13039320999999998,0.111111388889,0.9900304624757685,0.12780624999999998,5.594405594405595,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
671,2012-11-01,0.365833,0.369942,0.581667,0.157346,466,5520,5986,0.136857083364,0.09152297578200001,0.9888928534743284,0.13383378388900002,5.466975368542477,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
672,2012-11-02,0.355,0.356042,0.522083,0.266175,618,5229,5847,0.12676590576400001,0.13896544252499998,0.9970733789833782,0.126025,2.8169014084507045,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
673,2012-11-03,0.343333,0.323846,0.49125,0.270529,1029,4109,5138,0.10487623171600001,0.13289737125,1.0601736627903386,0.117877548889,5.825248374027548,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
674,2012-11-04,0.325833,0.329538,0.532917,0.179108,1201,3906,5107,0.108595293444,0.095449698036,0.9887569870546037,0.10616714388899999,3.0690568481399985,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
675,2012-11-05,0.31916700000000003,0.308075,0.494167,0.236325,378,4881,5259,0.094910205625,0.11678401627500001,1.0360042197516839,0.10186757388900002,3.1331559967039198,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
676,2012-11-06,0.280833,0.281567,0.567083,0.173513,466,5220,5686,0.07927997548900001,0.09839627257900001,0.9973931604200776,0.078867173889,3.5608350870446137,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
677,2012-11-07,0.295833,0.274621,0.5475,0.304108,326,4709,5035,0.075416693641,0.16649913,1.0772409975930464,0.08751716388900001,6.760570997826476,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
678,2012-11-08,0.352174,0.341891,0.333478,0.347835,340,4975,5315,0.116889455881,0.11599532013,1.0300768373545954,0.12402652627599998,2.839505471727044,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
679,2012-11-09,0.361667,0.35541300000000003,0.540833,0.214558,709,5283,5992,0.126318400569,0.116040046814,1.0175964300686806,0.130803018889,2.764974410161834,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
680,2012-11-10,0.389167,0.393937,0.645417,0.05784580000000001,2090,4446,6536,0.155186359969,0.03733466269860001,0.987891464878902,0.15145095388899998,2.5695909468171765,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
681,2012-11-11,0.420833,0.421713,0.6591670000000001,0.1275,2290,4562,6852,0.177841854369,0.0840437925,0.9979132727708181,0.177100413889,2.376239505932282,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
682,2012-11-12,0.485,0.475383,0.741667,0.173517,1097,5172,6269,0.225988996689,0.128691832839,1.020230004017813,0.235225,2.061855670103093,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
683,2012-11-13,0.343333,0.323225,0.662917,0.342046,327,3767,4094,0.10447440062499999,0.226748108182,1.0622105344574213,0.117877548889,5.825248374027548,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
684,2012-11-14,0.289167,0.281563,0.552083,0.199625,373,5122,5495,0.079277722969,0.110209568875,1.027006389333826,0.08361755388900001,3.4582092700757694,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
685,2012-11-15,0.321667,0.324492,0.620417,0.15298699999999998,320,5125,5445,0.105295058064,0.09491573557899999,0.9912940842917545,0.10346965888899999,6.217610137191568,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
686,2012-11-16,0.345,0.347204,0.524583,0.171025,484,5214,5698,0.12055061761600001,0.08971680757500002,0.9936521468646673,0.11902499999999998,2.8985507246376816,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
687,2012-11-17,0.325,0.326383,0.545417,0.179729,1313,4316,5629,0.10652586268899998,0.09802725199300001,0.9957626469515877,0.10562500000000001,3.0769230769230766,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
688,2012-11-18,0.3425,0.337746,0.692917,0.22761199999999998,922,3747,4669,0.11407236051599999,0.157716224204,1.014075666329135,0.11730625000000001,2.9197080291970803,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
689,2012-11-19,0.380833,0.375621,0.623333,0.235067,449,5050,5499,0.14109113564099998,0.146525018311,1.0138756885264668,0.145033773889,5.251645734482044,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
690,2012-11-20,0.374167,0.38066700000000003,0.685,0.082725,534,5100,5634,0.14490736488900002,0.05666662500000001,0.9829247084722342,0.14000094388900003,5.34520681941486,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
691,2012-11-21,0.353333,0.364892,0.61375,0.103246,615,4531,5146,0.133146171664,0.06336723250000001,0.9683221336724291,0.12484420888900001,2.830191349237122,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
692,2012-11-22,0.34,0.350371,0.580417,0.05287080000000001,955,1470,2425,0.12275983764099999,0.030687111123600005,0.9703999474842382,0.11560000000000002,2.941176470588235,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
693,2012-11-23,0.36833299999999997,0.378779,0.56875,0.148021,1603,2307,3910,0.14347353084099998,0.08418694375,0.972421913569654,0.13566919888899998,2.7149345836512073,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
694,2012-11-24,0.278333,0.24874200000000002,0.40458299999999997,0.376871,532,1745,2277,0.06187258256400001,0.152475599793,1.1189626199033536,0.077469258889,3.59281867403434,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
695,2012-11-25,0.245833,0.257583,0.468333,0.1505,309,2115,2424,0.066349001889,0.0704841165,0.9543836355660117,0.060433863888999996,4.067802125833391,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
696,2012-11-26,0.313333,0.33900399999999997,0.535417,0.04665,337,4750,5087,0.11492371201599998,0.02497720305,0.9242752297907989,0.09817756888899998,3.1914927569071887,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
697,2012-11-27,0.291667,0.281558,0.786667,0.237562,123,3836,3959,0.07927490736399999,0.186882185854,1.0359037924690473,0.085069638889,6.857135020417119,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
698,2012-11-28,0.296667,0.28976199999999996,0.50625,0.210821,198,5062,5260,0.08396201664399998,0.10672813125,1.0238299017814623,0.08801130888900001,3.3707827294576074,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
699,2012-11-29,0.28087,0.29842199999999997,0.555652,0.115522,243,5080,5323,0.08905569008399998,0.064190030344,0.9411839609680253,0.0788879569,3.560366005625378,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
700,2012-11-30,0.298333,0.323867,0.649583,0.05847080000000001,362,5306,5668,0.10488983368900001,0.03798163767640001,0.9211589942785156,0.08900257888900001,3.351959052468215,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
701,2012-12-01,0.298333,0.316904,0.806667,0.05970419999999999,951,4240,5191,0.100428145216,0.04816140790139999,0.9413986570065382,0.08900257888900001,6.70391810493643,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0
702,2012-12-02,0.3475,0.35920799999999997,0.823333,0.12437899999999999,892,3757,4649,0.12903038726399998,0.10240533520699999,0.9674060711342732,0.12075624999999998,5.755395683453238,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0
703,2012-12-03,0.4525,0.455796,0.7675,0.08272080000000001,555,5679,6234,0.20774999361599997,0.063488214,0.9927686947669572,0.20475625,2.2099447513812156,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0
704,2012-12-04,0.475833,0.46905399999999997,0.73375,0.174129,551,6055,6606,0.22001165491599997,0.12776715375,1.0144524937427248,0.226417043889,2.101577654345117,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0
705,2012-12-05,0.438333,0.428012,0.485,0.324021,331,5398,5729,0.183194272144,0.157150185,1.0241138098931806,0.19213581888899997,2.281370556175328,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
706,2012-12-06,0.255833,0.258204,0.50875,0.174754,340,5035,5375,0.066669305616,0.0889060975,0.9908173382286873,0.065450523889,3.908799881172484,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0
707,2012-12-07,0.320833,0.32195799999999997,0.764167,0.1306,349,4659,5008,0.10365695376399998,0.0998002102,0.9965057554090907,0.10293381388899998,6.233772710413206,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
708,2012-12-08,0.38166700000000003,0.38950799999999997,0.91125,0.101379,1153,4429,5582,0.15171648206399999,0.09238161375,0.9798694763650556,0.14566969888900003,5.2401700959213136,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0
709,2012-12-09,0.384167,0.390146,0.905417,0.157975,441,2787,3228,0.152213901316,0.14303325057500002,0.9846749678325549,0.147584283889,5.2060692355147635,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0
710,2012-12-10,0.43583299999999997,0.435575,0.925,0.190308,329,4841,5170,0.189725580625,0.17603490000000002,1.0005923204958962,0.18995040388899997,4.5889136435286,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0
711,2012-12-11,0.353333,0.338363,0.5966670000000001,0.296037,282,5219,5501,0.11448951976900001,0.17663550867900002,1.0442424260335792,0.12484420888900001,5.660382698474244,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0
712,2012-12-12,0.2975,0.297338,0.538333,0.162937,310,5009,5319,0.088409886244,0.087714364021,1.0005448344981132,0.08850625,6.722689075630252,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0
713,2012-12-13,0.295833,0.294188,0.485833,0.174129,425,5107,5532,0.08654657934400001,0.08459761445700001,1.0055916624743362,0.08751716388900001,3.380285498913238,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0
714,2012-12-14,0.281667,0.294192,0.642917,0.13122899999999998,429,5182,5611,0.086548932864,0.08436935499299998,0.9574257627671724,0.079336298889,3.5502916564595783,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
715,2012-12-15,0.324167,0.338383,0.650417,0.10635,767,4280,5047,0.11450305468899999,0.06917184795,0.9579884332250733,0.10508424388899999,3.084829732822897,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0
716,2012-12-16,0.3625,0.369938,0.83875,0.100742,538,3248,3786,0.136854123844,0.0844973525,0.9798939281717477,0.13140625,5.517241379310345,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0
717,2012-12-17,0.393333,0.4015,0.907083,0.0982583,212,4373,4585,0.16120225000000002,0.0891284335389,0.9796587795765878,0.154710848889,5.084750071822095,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0
718,2012-12-18,0.410833,0.409708,0.66625,0.221404,433,5124,5557,0.16786064526400002,0.147510415,1.0027458580257158,0.168783753889,2.4340790540195165,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0
719,2012-12-19,0.3325,0.34216199999999997,0.625417,0.184092,333,4934,5267,0.11707483424399998,0.11513426636400001,0.9717619139471948,0.11055625000000001,3.007518796992481,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
720,2012-12-20,0.33,0.335217,0.667917,0.132463,314,3814,4128,0.11237043708899999,0.088474289571,0.9844369468135566,0.10890000000000001,6.0606060606060606,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
721,2012-12-21,0.326667,0.301767,0.556667,0.37438299999999997,221,3402,3623,0.091063322289,0.20840666146099998,1.082513992583682,0.10671132888899999,6.122442732201294,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
722,2012-12-22,0.265833,0.23611300000000002,0.44125,0.407346,205,1544,1749,0.05574934876900001,0.1797414225,1.1258719342009968,0.070667183889,3.76176020283411,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0
723,2012-12-23,0.245833,0.259471,0.515417,0.13308299999999998,408,1379,1787,0.06732519984100001,0.06859324061099999,0.9474392128600113,0.060433863888999996,4.067802125833391,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
724,2012-12-24,0.231304,0.2589,0.791304,0.07723039999999999,174,746,920,0.06702921,0.06111272444159999,0.8934105832367709,0.053501540416000005,8.646629543803824,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0
725,2012-12-25,0.291304,0.29446500000000003,0.734783,0.168726,440,573,1013,0.08670963622500003,0.12397699645799999,0.9892652777070279,0.084858020416,6.8656798396177185,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
726,2012-12-26,0.243333,0.220333,0.823333,0.316546,9,432,441,0.048546630889,0.260622767818,1.1043874499053705,0.059210948889,12.328784012032893,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1
727,2012-12-27,0.25416700000000003,0.226642,0.652917,0.35013299999999997,247,1867,2114,0.051366596164,0.22860778796099998,1.121447039824922,0.06460086388900002,7.868842139223423,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
728,2012-12-28,0.253333,0.255046,0.59,0.155471,644,2451,3095,0.065048462116,0.09172788999999999,0.9932835645334567,0.06417760888899998,7.894747229930567,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
729,2012-12-29,0.253333,0.2424,0.7529170000000001,0.124383,159,1182,1341,0.05875776,0.09365007521100001,1.0451031353135312,0.06417760888899998,7.894747229930567,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0
730,2012-12-30,0.255833,0.2317,0.483333,0.350754,364,1432,1796,0.05368488999999999,0.16953098308200001,1.104156236512732,0.065450523889,3.908799881172484,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
731,2012-12-31,0.215833,0.223487,0.5775,0.154846,439,2290,2729,0.049946439169,0.08942356500000001,0.9657519229306403,0.046583883889,9.266423577488151,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0
